G_sol,DeltaG_sol,volume,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,Lsolu_Hsolv,Lsolv_Hsolu
-27335.6518,-416.2234,284.846,9.77263,-1.56398,0.08534,-0.78525,1.91568,-1.33956,264.3014,467.1244202,10.614,14.408
-27057.257,95.8245,316.959,2.96172,-1.23656,0.74759,-0.47126,0.50476,-2.01375,282.2982,494.5052185,12.088,15.059
-21342.5316,-13.3757,156.965,5.11505,-0.46489,0.35547,-0.46489,0.42329,-1.22611,137.1408,312.944458,11.632,15.089
-30323.0586,501.9401,375.871,6.57764,-1.17955,1.19141,-0.47578,0.46942,-2.37888,349.3364,559.234436,11.095,14.548
-16429.943,-6.3845,73.3921,2.04585,-0.77127,0.41601,-0.45239,0.3778,-0.77127,60.0524,201.3168182,13.174,17.099
-32224.0754,313.0029,400.188,7.78514,-0.94084,0.90147,-0.41321,0.3368,-1.96004,449.2472,618.815918,11.241,14.11
-24285.4465,-402.8883,195.198,2.34604,-1.50092,0.45258,-0.42358,0.52728,-1.0375,201.5659,342.1032104,10.601,15.902
-28711.1285,58.0907,322.093,5.50886,-1.63757,1.27572,-0.46275,0.43657,-2.4213,276.2914,508.2062073,11.71,15.21
-25698.3923,-65.2737,265.31,10.0453,-2.23779,-0.74552,-0.8027,1.81099,-0.4268,250.2686,420.0766296,10.718,15.287
-24014.9397,106.2037,231.239,1.22778,-1.54793,1.19619,-0.49631,0.50771,-1.92693,189.2108,402.6079407,12.952,16.181
-19455.8038,-5.2658,131.382,3.04095,-0.75147,0.4314,-0.43668,0.39054,-1.09491,103.1206,275.5584412,13.089,16.012
-22857.8002,7.5601,244.574,0.00393442,0,-0.69461,-0.10239,0.06465,0,182.2646,424.5659485,12.353,14.784
-19469.9453,2.3951,138.64,1.83624,-0.32787,-0.17835,-0.32787,0.22986,-0.32787,108.1396,283.9181213,12.297,14.831
-23507.5871,113.3504,245.22,2.84606,0,-0.41714,-0.34873,0.21312,-0.177,213.2966,400.9724426,11.964,13.613
-27828.7171,-274.4758,303.516,4.51215,-0.74369,0.74723,-0.37197,0.42383,-1.23885,284.1414,474.9406433,11.573,15.312
-24516.2445,-182.4631,234.963,8.46483,-1.11432,0.55276,-0.42284,0.43272,-1.11432,216.1928,398.4504395,11.163,14.476
-31524.2749,535.1161,389.207,7.36472,-1.52945,1.20221,-0.44508,0.43035,-2.63283,349.4038,578.3925781,11.747,15.115
-24437.3436,-32.0119,210.869,11.2566,-1.25944,0.78012,-0.48908,0.56953,-1.34748,214.1984,373.9623108,10.545,15.454
-28856.9694,82.4333,349.249,1.75565,-0.39429,-0.06087,-0.39429,0.21248,-0.39429,228.4172,611.171814,15.479,16.627
-23261.3358,17.2649,193.089,7.19843,-0.78113,0.41672,-0.48041,0.43144,-1.26053,166.1792,365.6769409,11.818,14.702
-35353.9377,50.6514,565.599,1.12098,-2.32425,0.98766,-0.46333,0.3793,-2.72485,465.6288,712.8771362,12.994,16.041
-24501.8093,-51.4512,217.493,4.10568,-1.97004,1.26759,-0.46948,0.38882,-2.3588,189.1676,378.9170532,13.017,16.173
-32828.2638,-20.6288,465.721,2.66656,-0.38688,0.38266,-0.38688,0.21026,-1.39597,403.9689,644.0458984,11.704,13.729
-31496.6067,47.8701,363.663,0.187357,-0.11774,0.51108,-0.11774,0.14123,-0.51106,443.7554,500.4089661,10.367,15.292
-35216.7638,118.0356,421.007,9.36853,-1.66008,0.65461,-0.54457,0.7481,-1.22148,384.4579,661.9508057,9.311,14.822
-22742.8453,131.9291,192.045,6.7886,-0.77172,-0.30855,-0.38697,0.52293,-0.24879,173.1708,344.504364,10.844,14.537
-21911.0378,12.9916,184.141,5.33587,-0.55014,0.37267,-0.55014,0.50458,-1.36156,150.1798,355.4942322,12.277,15.059
-22389.8811,-30.3311,206.014,0.0455816,0,-0.47565,-0.09666,0.06791,0,156.2268,370.9074402,11.718,14.084
-18870.5789,-53.1731,115.984,1.90784,-0.76834,0.60909,-0.43771,0.38133,-0.76834,88.106,266.5195923,13.111,17.08
-27541.1105,1052.5895,290.356,6.9136,-2.03062,0.32537,-0.76895,1.91552,-1.25323,276.7373,486.8378906,10.286,15.622
-27511.9972,631.035,268.782,6.73373,-2.01405,0.45405,-0.60664,1.0733,-1.02366,263.2045,449.2121887,9.876,15.154
-33633.1041,-120.4512,449.339,2.58137,-0.97338,0.09542,-0.42043,0.40273,-1.11828,391.2932,688.1566162,12.057,14.683
-19828.5636,-2.9713,139.165,1.85312,-0.32915,-0.18378,-0.32915,0.22939,-0.32915,108.1396,289.015625,12.292,14.844
-22998.7182,120.3543,191.538,6.51282,-1.50025,0.05433,-0.38022,0.52875,-0.45014,182.1354,343.8362427,10.554,15.983
-20489.2342,-24.9336,147.39,2.08143,-0.74354,0.49171,-0.37753,0.28697,-1.05476,165.4035,271.437561,11.211,17.824
-19402.4773,12.4507,141.572,1.64933,0,-0.24441,-0.38757,0.19892,-0.38757,107.1548,290.0488586,12.488,13.857
-26718.5942,161.4481,283.597,2.57749,0,1.30006,-0.49542,0.40845,-1.95129,227.3268,482.278656,12.098,15.271
-31228.3861,61.1456,465.878,6.10928,-1.42479,0.57846,-0.42027,0.35238,-1.42479,384.5144,594.7108154,11.53,14.946
-25706.2839,23.2034,263.294,2.48153,-1.19381,0.97401,-0.46204,0.43667,-1.65585,219.2396,452.5095825,11.711,15.21
-18774.9115,-85.6063,112.344,1.66417,-0.38003,0.34324,-0.38003,0.14919,-0.38003,74.1224,269.9963684,15.38,16.561
-24543.6965,866.2557,200.727,8.01362,-1.50199,0.40499,-0.43984,0.52312,-0.98398,246.0169,352.8575134,10.622,15.815
-17718.5528,64.8404,104.108,1.71057,0,0.10532,-0.36818,0.1319,-0.36818,71.1218,239.5414429,15.312,15.627
-20595.7812,-8.9941,146.547,1.70991,-1.35308,0.14328,-0.62029,0.52307,-0.67871,140.0982,290.1119385,10.339,15.484
-25131.5213,162.8746,227.111,7.80594,-1.07544,0.15904,-0.39566,0.52743,-0.9236,196.2054,410.3777771,10.963,14.084
-26626.201,-19.9534,291.148,1.84387,0,-0.1424,-0.11833,0.101,-0.385,291.9914,448.4660034,11.307,15.047
-24849.0549,63.7367,249.507,5.46782,-0.51552,1.42414,-0.51552,0.66264,-2.02105,232.2049,426.48349,11.79,14.747
-23037.2794,52.5554,233.719,1.65003,-0.72198,0.09558,-0.36202,0.35582,-0.72198,208.216,387.6257324,10.902,15.292
-35397.577,-5.2236,516.104,0.00265325,-1.49672,0.90892,-0.43863,0.37826,-1.49672,370.5714,770.1970825,13.125,16.874
-31110.556,77.1894,346.953,2.07537,-1.21427,0.8091,-0.5939,1.07518,-1.12282,350.5836,529.8200684,9.843,15.112
-21265.4488,-3.4028,201.512,0.0417247,0,-0.40231,-0.09579,0.07629,0,156.2268,358.5672302,11.641,14.063
-25630.536,-104.3735,256.516,3.30191,-1.46449,1.08346,-0.50012,0.50075,-1.84937,223.228,443.4833679,11.957,15.151
-25522.6525,9.8589,310.371,0.109486,0,-0.70223,-0.07576,0.0708,0,256.3464,470.7662964,11.193,13.676
-18937.6484,35.7213,130.713,4.56948,-0.46395,0.67934,-0.46395,0.37459,-0.89657,99.1322,275.8137512,13.441,15.661
-26007.0943,24.5078,275.623,2.56311,-0.45427,0.53329,-0.45427,0.29515,-0.8242,203.342,478.3268738,13.088,15.559
-25255.7867,110.2815,248.062,5.92583,-0.44381,-0.08204,-0.44381,0.3797,-0.77527,217.285,427.362915,11.643,14.001
-30942.3885,121.3017,403.159,5.53897,-1.16527,0.19232,-0.47762,0.42456,-1.88856,328.4102,619.5836182,11.684,14.907
-32035.834,-190.6582,382.456,9.35092,-1.84289,0.91785,-0.62191,1.06356,-1.46189,362.7642,579.9417114,10.091,14.986
-18875.8642,-4.8163,135.562,1.57898,-0.37791,0.59815,-0.3858,0.15538,-0.76371,101.148,272.1585388,14.938,15.571
-28269.6515,-262.3878,295.695,2.21969,-0.39738,0.30058,-0.20233,0.11122,-0.69666,321.9744,456.3320313,11.044,14.418
-20886.9361,48.3256,152.538,2.88216,-0.85751,0.66367,-0.52649,0.50665,-1.21629,117.1474,322.1795959,13.777,16.352
-21987.7355,10.9007,172.77,8.69061,-1.4742,0.32144,-0.43098,0.51606,-0.95814,167.1208,319.4908752,10.888,15.715
-21920.1073,17.9912,174.571,3.13547,-0.76603,0.4277,-0.44746,0.38533,-1.12675,131.1742,350.2297974,13.179,15.79
-28652.6934,254.5789,355.237,2.45647,-0.75979,0.71701,-0.50055,0.50452,-1.14726,263.379,546.135498,12.079,15.016
-29841.0995,228.6135,353.772,2.33051,-1.43092,1.02403,-0.38947,0.67461,-1.39962,335.2823,519.9810181,10.223,15.943
-20058.786,-8.6375,144.45,3.90984,-0.71815,0.12855,-0.39095,0.35563,-0.71815,122.1232,283.5363159,11.641,15.008
-34993.8153,24.7976,551.241,6.03774,-2.11675,0.92836,-0.41907,0.36052,-2.37818,476.5841,680.3357544,11.593,15.737
-35471.6612,-256.5355,552.535,4.94941,-2.11094,0.90022,-0.4194,0.36198,-2.37647,476.5841,696.6322021,11.753,15.625
-22379.8697,68.8991,208.413,3.4217,0,0.17895,-0.37185,0.14123,-0.68571,162.234,361.3239441,12.057,15.177
-24494.9054,81.2718,214.131,3.71335,-2.5194,0.34618,-0.34516,0.60061,-0.72647,227.0872,395.6072388,11.123,17.858
-31573.1616,119.3389,376.306,10.5558,-3.13473,0.66389,-0.77977,1.89542,-2.19536,362.3564,583.7888184,10.439,15.071
-27597.4602,3.086,314.952,3.71596,-0.43998,0.55241,-0.43998,0.29318,-0.96666,270.2164,481.8903198,11.939,15.622
-30954.8561,172.2034,408.39,9.23707,-1.19247,1.2146,-0.4778,0.46912,-2.28379,359.3995,585.4770508,11.349,14.439
-26981.6714,1.4979,292.358,0.7015,-0.45708,0.52939,-0.45708,0.38279,-1.01304,259.7531,474.1920166,11.381,15.246
-31650.4073,-78.138,353.189,5.52619,-2.23339,0.50027,-0.76029,1.39009,-0.8433,266.3167,587.9385986,10.762,16.953
-30222.3654,-49.7165,346.474,5.01733,-1.67333,0.68939,-0.39669,0.51723,-1.35064,342.1348,536.3735352,10.462,15.051
-18721.1422,-2.4283,127.625,3.06754,-0.365,0.22437,-0.365,0.26065,-0.365,86.1334,271.3504334,12.833,16.192
-24142.9112,-119.9404,212.502,0.876199,0,0.13165,-0.3914,0.7394,-0.24173,239.5063,346.8347168,10.192,15.25
-20964.7535,16.0518,187.571,0.000286301,0,-0.07927,-0.03129,0.02765,0,114.2302,373.4918213,15.627,16.883
-21308.6473,-18.4814,196.602,1.34743,-0.16665,-0.41244,-0.16665,0.07673,-0.16665,168.1946,354.0545349,11.715,14.434
-24503.2054,-11.6861,291.363,0.136572,0,-0.81857,-0.06085,0.06969,0,252.3148,442.348999,11.182,13.672
-24510.5924,224.4118,206.551,10.0217,-1.76014,0.50047,-0.41844,0.52879,-1.23135,197.147,371.6324158,10.989,15.08
-21519.6989,356.5304,153.556,9.34077,-0.81664,-0.12763,-0.40857,0.53403,-0.63718,138.1256,303.3133545,11.143,14.403
-21854.872,-252.8953,168.26,3.70273,-0.63175,0.49059,-0.44328,0.48588,-1.035,169.5671,319.0333252,11.705,14.803
-16537.0716,19.0128,74.755,5.12385,-0.77854,0.62845,-0.42683,0.41657,-0.77854,60.0524,201.8628845,13.279,16.953
-23723.8388,-138.9674,230.655,4.82076,-0.37075,-0.43757,-0.37075,0.23201,-0.30867,198.2238,407.4526672,11.628,14.513
-28855.6697,164.7946,314.442,1.12885,-1.95171,1.30651,-0.44402,0.43648,-2.36077,267.281,497.815033,11.709,15.21
-28505.0081,-148.083,325.654,0.18438,0,-0.29218,-0.11702,0.08432,-0.36536,318.0292,492.9644165,11.494,14.987
-26141.3766,279.6185,270.039,5.96983,-1.58464,1.42182,-0.42159,0.44453,-2.28896,258.233,446.1104736,11.014,15.476
-24279.6395,-54.0895,243.126,3.92883,0,-0.38649,-0.12176,0.08073,-0.23863,223.1012,406.2637024,11.62,14.716
-21321.9204,10.3571,200.977,1.74666,0,-0.51518,-0.23873,0.22854,-0.23873,167.2098,359.0768738,11.918,13.846
-25784.1908,131.8643,254.076,3.16337,-0.81288,0.40151,-0.49347,0.50884,-1.23642,223.6585,447.9688721,12.001,14.768
-21055.1968,-27.4507,175.684,3.12576,-0.37967,-0.14123,-0.37967,0.20921,-0.73585,137.181,334.8883362,12.302,15.049
-21121.6122,14.0804,176.528,0.0506137,0,-0.27312,-0.19798,0.16645,0,110.1986,355.5775146,14.066,16.28
-30549.9542,378.5349,366.562,4.13685,-2.96861,0.15988,-0.77232,1.92504,-1.01846,346.3574,545.2680054,10.126,15.988
-28914.1785,-11.8264,356.228,2.15256,-0.34517,-0.01532,-0.34517,0.24715,-0.8857,370.4895,507.0984192,11.205,15.311
-24556.3051,41.6822,202.56,2.31151,-0.31113,0.08876,-0.31113,0.25164,-0.53745,276.9148,344.9935913,11.241,15.428
-23506.1266,198.6385,200.678,9.55253,-1.35329,0.44556,-0.40125,0.53101,-0.82228,183.1634,370.4014587,10.887,14.63
-27277.821,25.6483,310.326,1.88736,-0.76764,0.44299,-0.43691,0.3809,-0.76764,214.3472,549.3039551,13.113,16.753
-27032.1583,6.3876,258.993,3.28541,-2.22144,1.67957,-0.44065,0.37492,-2.22144,218.206,450.0582886,13.05,17.007
-30662.8635,-13.0004,442.823,7.14749,-1.77869,0.56968,-0.38316,0.3296,-2.04072,392.4665,568.8005981,11.598,15.728
-26838.9204,-0.317,347.091,0.39427,0,0.01107,-0.38834,0.1781,-0.7397,266.3852,511.7869568,12.304,14.787
-30659.9598,172.3227,428.61,2.73261,-0.46244,0.19464,-0.46244,0.37723,-1.45272,339.4796,604.3138428,12.096,15.011
-24932.9484,-253.0677,271.408,0.9174,-1.20415,1.32404,-0.45255,0.5138,-1.91003,236.27,436.0276794,12.076,15.717
-23086.8246,4.7838,191.88,5.58075,-1.13999,0.49585,-0.38626,0.55607,-1.08386,171.1554,338.605896,10.956,15.635
-13079.0476,-0.3084,53.1113,0.00196119,0,-0.17795,-0.08898,0.04454,0,28.0536,168.6442261,13.562,15.736
-25685.4789,2.7797,238.497,8.52784,-2.33543,0.33525,-0.77072,1.91363,-1.40447,230.238,420.4824524,10.37,14.475
-24191.193,6.3619,246.68,3.32883,-1.46726,0.84355,-0.41173,0.36696,-1.46726,210.2292,421.4405212,12.785,15.503
-25525.1315,-74.8339,262.503,2.5847,0,-0.27917,-0.09061,0.10183,-0.26306,257.5463,426.9241028,11.274,14.792
-29588.1088,523.9812,364.617,6.20761,-2.38574,0.38515,-0.77002,1.91083,-1.50851,324.394,572.0822144,10.294,15.527
-27818.3894,169.4293,360.046,4.43628,-0.30131,0.02028,-0.30131,0.26928,-0.56569,290.4201,498.0870361,12.414,15.286
-28988.4424,236.1926,378.686,4.13981,-0.73473,-0.19527,-0.37261,0.29716,-0.73473,298.4242,516.3717651,11.98,15.631
-19468.7737,-1.7084,144.275,0.000288091,0,-0.04264,-0.03135,0.02767,0,86.1766,310.0846252,15.703,17.095
-27327.0059,-4.1965,295.346,8.77382,-1.84691,-3.00E-05,-0.78928,1.90932,-1.24785,280.3008,485.3935547,10.657,14.427
-23494.0433,235.3457,202.556,2.50316,-0.76279,0.60413,-0.50336,0.50559,-1.15,165.1914,383.9714355,12.114,15.015
-27541.48,3.3895,372.275,1.85655,-0.32854,0.00902,-0.36358,0.23041,-0.69212,285.4284,537.7850952,12.195,14.742
-27508.0442,-114.0764,335.588,1.67245,-0.70192,-0.20493,-0.37261,0.22971,-0.70192,272.3864,482.1194763,12.22,14.772
-32031.2878,62.1365,459.385,3.50234,-1.46133,0.66068,-0.43432,0.37263,-1.46133,372.5034,593.8684082,11.837,15.537
-17657.0122,-100.4754,82.4982,6.81396,-0.72684,0.52083,-0.54352,0.52083,-1.41541,76.0548,213.0370331,13.381,15.647
-24816.4889,-26.0835,232.423,1.07332,0,0.2322,-0.10183,0.2174,-0.23221,272.773,357.1887512,10.118,15.954
-21639.4251,33.2057,179.165,2.97949,-0.74176,0.36733,-0.43317,0.35498,-1.05746,149.2074,310.7606506,12.899,15.296
-19450.3111,-41.4831,131.845,1.6897,-0.77832,0.59613,-0.44979,0.43767,-0.77832,100.117,283.2293396,12.203,15.88
-29919.5538,74.4668,388.307,6.53808,-1.39654,0.45986,-0.37818,0.21183,-1.7338,309.4046,566.6673584,12.255,14.492
-22392.2014,24.819,194.018,1.36279,-0.77149,0.31966,-0.45454,0.44136,-1.08177,173.1708,348.3623962,11.166,14.707
-18687.0559,-215.9433,99.2661,6.29483,-0.46612,0.46402,-0.46612,0.35865,-1.03703,93.5127,230.4918518,12.718,16.299
-28291.0024,-179.3635,318.14,11.187,-3.47263,-0.82018,-0.80086,1.96346,-0.36196,317.331,515.1323242,10.152,15.237
-32972.1775,-253.9975,362.406,1.79854,-0.35769,0.61477,-0.18247,0.11428,-0.72906,425.3097,508.2099915,10.691,14.733
-30485.9534,255.4382,340.324,0.334853,-0.37373,0.51331,-0.18713,0.11404,-0.72959,390.8646,492.6019287,10.782,14.627
-24049.7731,4.774,272.176,0.00122423,0,-0.80197,-0.05986,0.06931,0,228.2928,431.6964417,11.283,13.747
-14564.6416,-7.7696,62.706,3.40197,0,0.09692,-0.19031,0.13003,-0.19031,41.0524,181.0596008,13.924,18.405
-27721.1934,-2.5561,362.661,3.05432,-0.36231,-0.03233,-0.36231,0.21007,-1.00623,296.4114,533.8390503,11.331,14.623
-19876.3148,6.4333,155.525,1.80669,-0.37185,0.08998,-0.37185,0.20738,-0.37185,102.176,306.9523315,15.49,16.507
-30293.3892,-183.0597,374.38,6.47347,-2.96956,-0.46975,-0.80816,1.82445,-0.53537,379.3683,553.4072266,8.616,15.393
-28852.3747,-123.142,308.511,2.85725,0,-0.04069,-0.09502,0.09843,-0.42563,326.4365,467.2084656,11.126,15.055
-30362.3532,8.5744,332.25,7.79893,-1.91207,0.78083,-0.41048,0.52488,-2.06307,323.1322,505.2296448,10.791,15.624
-31192.2201,-127.7148,434.01,2.55604,0,0.2644,-0.38761,0.18561,-1.02746,373.9427,606.1245728,11.703,13.73
-24426.6609,-121.9198,241.648,6.82822,-1.915,-0.78727,-0.77834,1.9461,-0.02123,249.3172,399.55896,10.412,15.221
-22639.7791,17.9172,196.859,4.01296,-1.53188,0.72017,-0.44738,0.38547,-1.53188,160.1694,378.1059265,13.178,17.021
-24966.4944,20.7478,252.228,2.2843,-0.42363,0.07926,-0.21215,0.09582,-0.6365,253.0842,417.8428955,11.398,14.215
-25513.9111,227.2858,299.945,0.00752622,0,-0.37956,-0.26453,0.1025,-0.52812,256.3062,486.6873779,11.035,14.369
-17827.6072,-6.4484,115.111,2.8214,0,-0.03693,-0.06708,0.0413,-0.13414,94.1894,250.3845673,11.842,15.449
-27426.6297,104.6204,282.992,1.2615,-1.57243,1.2091,-0.44623,0.43656,-1.99411,237.2548,474.4179077,11.711,15.21
-20521.5036,1.7717,161.238,1.85016,-0.39366,-0.18072,-0.39366,0.21361,-0.39366,122.1664,321.0632324,12.393,14.954
-29917.2392,76.3831,317.013,2.52878,-0.38065,0.39873,-0.19065,0.1157,-0.68668,356.4195,472.3686829,10.883,14.51
-28087.6347,49.2169,340.887,3.32174,-0.5605,0.69762,-0.38024,0.29377,-1.51063,293.7523,511.4438782,11.8,14.982
-22110.6943,94.4373,203.793,0.0441126,0,-0.40439,-0.09464,0.07466,0,156.2268,362.7072754,11.702,14.078
-37211.9128,1289.8502,485.52,6.55189,-2.50848,0.42656,-0.62117,1.07188,-1.42368,466.4579,735.6398926,10.064,14.724
-30710.4535,494.003,388.057,3.57778,-1.1935,1.09693,-0.47623,0.46894,-2.71196,364.351,562.9440308,11.204,14.233
-21489.9433,-7.3192,164.623,4.07236,-1.39912,0.41711,-0.44089,0.43961,-1.39912,154.122,307.4003906,11.564,14.938
-27897.0131,18.407,339.894,5.68215,-0.70237,0.3926,-0.44207,0.37799,-1.12088,271.3584,515.2086792,11.687,13.928
-32758.5005,-525.3981,403.098,5.23005,-0.61981,1.26672,-0.43573,0.66329,-2.41903,394.3001,620.1217041,11.442,14.683
-29203.8373,147.8925,302.617,8.93119,-2.86413,0.40513,-0.74259,1.36385,-0.9756,275.1975,504.1974182,10.225,15.768
-29561.3835,150.1727,338.558,1.1981,-1.56205,0.93701,-0.49872,0.50956,-2.1741,300.3134,570.8458862,11.982,14.589
-27120.3268,-63.9493,310.503,2.21849,-0.72958,0.54892,-0.42722,0.38647,-1.11634,247.3364,477.7671509,12.289,15.024
-27100.075,-68.0709,292.483,2.22332,-0.52508,0.03685,-0.31437,0.24009,-0.83254,289.5451,461.0133667,11.585,14.95
-19435.4521,-82.5338,116.258,1.99277,-0.76387,0.58772,-0.44154,0.37242,-0.76387,88.106,269.0452881,13.113,17.077
-25820.0978,-319.3572,255.327,5.01739,-2.74324,-1.17705,-0.8298,1.94742,0.09596,267.3324,421.1669006,10.399,15.778
-17747.122,0.8802,92.1932,5.06042,-0.55152,0.73814,-0.55152,0.50408,-1.37137,74.0822,232.3136902,14.193,15.809
-21234.1696,44.3577,152.94,7.76483,-0.78442,-0.11751,-0.39249,0.52348,-0.63681,138.1256,303.3388062,10.965,14.213
-29191.9793,556.2295,370.747,1.75478,-0.24268,0.8136,-0.40359,0.3309,-1.53759,327.8127,546.0799561,11.34,14.088
-24327.9626,53.1754,288.706,0.00131038,0,-0.92663,-0.06614,0.06754,0,230.3086,476.9698486,11.691,14.173
-21257.0785,100.1858,175.988,0.0036595,0,-0.01779,-0.0936,0.09957,-0.28066,181.4487,316.5698242,11.571,15.543
-25669.0945,-32.0226,272.42,2.98444,-0.43383,0.0742,-0.45215,0.45967,-1.00747,231.2536,475.738678,11.982,14.994
-18905.6955,-7.0672,126.453,3.10771,-0.36949,0.1926,-0.36949,0.25373,-0.36949,86.1334,282.2399292,12.868,16.195
-32675.3417,-245.6725,438.091,2.94893,-0.93865,0.17911,-0.41332,0.40777,-1.05826,349.4286,642.5148926,11.97,14.702
-20339.2292,3.6033,158.603,7.0575,0,-0.02656,-0.15344,0.08499,-0.30682,128.133,305.0411987,11.351,15.43
-19868.7778,-9.4119,130.703,9.10779,-0.49075,0.90867,-0.49075,0.45251,-1.73529,129.0935,270.6947327,11.667,14.608
-25995.5018,-106.1144,277.719,2.82067,0,-0.46738,-0.37033,0.206,-0.45835,240.3222,462.1537781,11.185,13.829
-23557.9861,102.5688,197.634,4.62766,-1.69934,0.57731,-0.3901,0.52623,-1.17311,197.147,355.0434875,10.729,15.01
-16185.3104,-11.4161,70.2356,5.17815,-0.56113,0.50248,-0.56113,0.50248,-1.35083,60.0554,199.6749725,14.228,16.104
-23697.2803,-42.728,185.938,6.04821,-1.50866,0.03415,-0.38105,0.52624,-0.45634,182.1354,341.9424438,10.57,15.897
-32176.91,-604.7468,353.955,8.71756,-1.63015,0.62555,-0.81514,1.92294,-2.80577,337.4322,580.171875,10.924,14.815
-24947.269,-256.7977,231.733,3.75148,-1.20896,0.81843,-0.46933,0.3705,-1.67245,191.2446,399.303833,12.996,15.184
-19558.3832,-19.7052,145.299,2.48931,0,0.01787,-0.30163,0.09096,-0.30163,107.1548,299.4517822,12.1,15.088
-26553.5051,104.9949,269.904,3.52084,-1.66798,1.21333,-0.47864,0.43688,-2.4229,236.2268,461.9148254,11.712,15.209
-30912.0302,-125.0348,450.269,6.72933,-1.43847,0.34775,-0.39761,0.40505,-1.43847,374.5192,576.3969727,11.728,15.976
-22631.7414,-329.3024,193.378,5.36851,-0.92452,1.52506,-0.47696,0.51316,-2.07821,180.1658,349.1856995,11.907,14.708
-21788.0022,3.5097,181.35,6.09854,-0.81011,0.17092,-0.48064,0.3701,-1.1843,151.1646,340.4301147,12.221,14.828
-24080.381,-26.4394,233.772,2.36494,0,-0.61233,-0.3846,0.19928,-0.3846,193.2476,399.208313,11.204,13.219
-21939.586,31.1595,204.738,0.0447268,0,-0.39886,-0.10922,0.07747,0,156.2268,372.1121826,11.693,14.076
-20878.8521,-28.3581,161.402,4.21506,-0.87373,0.3201,-0.43977,0.31763,-0.87373,140.1384,317.0773926,11.82,14.669
-26989.6938,11.8398,353.225,3.16291,-0.33379,-0.07361,-0.33379,0.28118,-0.33379,274.4454,485.6750793,12.858,15.914
-24715.581,19.4362,272.173,4.7525,-0.34778,0.05223,-0.37923,0.25805,-0.74755,225.3482,389.5557556,12.68,15.231
-27822.1391,191.7587,321.63,2.43136,-1.39486,0.76441,-0.44363,0.36767,-1.7228,265.3084,509.7983398,12.385,14.448
-20794.5645,48.9612,137.506,2.01193,-0.76317,0.5685,-0.44137,0.37238,-0.76317,102.1328,301.2148438,13.108,17.068
-16112.9333,-5.6863,85.6062,0.381662,-0.13891,-0.32476,-0.15839,0.13969,-0.13891,68.075,214.0557251,12.927,14.796
-16448.9499,-7.9144,82.5698,2.49451,0,0.24204,-0.2036,0.24204,-0.40685,84.9328,201.4446259,12.256,17.841
-26854.1174,-560.6778,308.411,5.83316,0,0.97858,-0.45656,0.2897,-1.66926,270.3514,471.5574951,10.998,14.357
-18047.0293,-12.333,114.16,1.45729,-0.37426,0.36596,-0.37426,0.13749,-0.74351,87.1212,252.3343048,15.15,15.358
-21013.074,-17.5652,160.432,0.520048,-0.76987,0.66199,-0.44133,0.44308,-1.09185,137.1378,315.7475586,11.521,15.51
-32886.7388,-84.7589,490.259,5.58544,-2.07176,0.93596,-0.38249,0.32948,-2.33296,434.5037,593.7130737,11.592,15.743
-22427.6661,30.0056,218.077,0.133004,0,-0.66261,-0.06015,0.0687,0,178.233,371.7520752,11.556,14.007
-19799.3059,47.0641,138.201,2.09049,-0.77091,-0.09561,-0.45236,0.4554,-0.50178,128.1454,272.9131775,11.679,15.308
-33675.5927,-21.0265,478.703,3.81791,-0.8935,-0.09167,-0.35702,0.21644,-0.8935,376.4944,722.4853516,12.168,14.499
-27378.8837,-1239.3206,267.843,1.88794,-0.7676,0.47949,-0.43688,0.38094,-0.7676,186.2936,490.0866089,13.113,16.859
-23547.8901,-31.3988,244.836,0.00219346,0,-0.3909,-0.1217,0.08104,-0.2433,223.1012,408.0617371,11.509,14.631
-22508.7407,-50.1159,227.04,0.0658703,0,-0.05567,-0.07938,0.07319,0,162.2742,383.672699,12.269,14.755
-27726.2421,-28.5992,312.023,2.90889,-1.563,1.05107,-0.44332,0.43674,-1.98778,263.2926,498.6098328,11.709,15.21
-27979.3356,24.5699,307.673,7.99705,-1.56432,0.12802,-0.78983,1.90814,-1.33749,278.3282,501.8950806,10.656,14.422
-23274.8343,13.0072,254.525,2.27577,0,-0.63515,-0.36304,0.20425,-0.36304,217.2696,404.5418396,11.733,13.58
-29782.2713,224.7478,381.334,7.43803,-0.45398,0.58956,-0.45398,0.36276,-1.28821,307.3944,575.1503296,11.698,14.192
-25596.4876,68.6031,267.028,2.01547,-0.76611,0.25616,-0.44747,0.38516,-0.76611,186.2936,485.3204651,13.18,16.806
-26395.428,-39.5752,266.556,9.66165,-3.47505,-1.14793,-0.7876,1.94937,-0.0608,283.3318,426.7894592,10.233,16.004
-28934.4266,117.4627,307.789,3.77918,-1.03141,0.99295,-0.38885,0.36631,-1.69059,318.5433,466.1365662,10.455,15.442
-36795.6109,166.7459,505.088,11.8371,-2.49933,0.84383,-0.77417,1.91123,-2.46231,445.5354,771.5485229,10.382,15.419
-22796.5336,166.0655,193.091,7.34843,-0.78656,-0.29955,-0.39465,0.52402,-0.26254,173.1708,348.5960083,10.795,14.444
-20652.0244,16.7073,158.648,3.47575,-0.30638,0.40732,-0.34031,0.29036,-0.86079,142.1752,304.7593689,11.494,15.631
