  Well ID,Well type code,well_number,Field_Name,Operator,latitude,longitude,Measured_Depth,Drilling_Start,Drilling_end,Completion_Date,Reservoir,play_name,state_name,well_cost,
8.89912E+13,V,751,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82329991,-67.48407532,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1035278,
8.89912E+13,V,760,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82275279,-67.4903185,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,952834,
8.89912E+13,V,765,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83811232,-67.50273645,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,937280,
8.89912E+13,V,770,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83486422,-67.49929686,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,841118,
8.89912E+13,V,773,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83486094,-67.50453554,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,929868,
8.89912E+13,V,793,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82388863,-67.52074799,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,758192,
8.89912E+13,V,795,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82339777,-67.51897226,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,917051,
8.89912E+13,V,803,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82206793,-67.49296214,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,946866,
8.89912E+13,V,804,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82110948,-67.49260196,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,972134,
8.89912E+13,V,822,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83028369,-67.52756705,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,912412,
8.89912E+13,V,829,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83112863,-67.52332329,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1024946,
8.89912E+13,V,835,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82261637,-67.47530476,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,762153,
8.89912E+13,V,839,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81227055,-67.47334847,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,974890,
8.89912E+13,V,842,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81197718,-67.47159385,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,908167,
8.89912E+13,V,845,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81097925,-67.47097787,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,863750,
8.89912E+13,V,853,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81731825,-67.53521744,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,921399,
8.89912E+13,V,860,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81562563,-67.47800462,5364,01/10/1929,7/24/1930,2/28/1940,Grupo Chubut,Unassigned,Chubut,721124,
8.89912E+13,V,862,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8287846,-67.5411585,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,812025,
8.89912E+13,V,863,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82789439,-67.54190246,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,794537,
8.89912E+13,V,864,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82695937,-67.54266044,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,978965,
8.89912E+13,V,877,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82227732,-67.49451356,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,983906,
8.89912E+13,V,892,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81271692,-67.43979428,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,793989,
8.89912E+13,V,893,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81383536,-67.43868227,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,770964,
8.89912E+13,V,901,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82229076,-67.51617059,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1019738,
8.89912E+13,V,907,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81615943,-67.52139017,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,920642,
8.89912E+13,V,924,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.84344791,-67.48433909,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,777064,
8.89912E+13,V,926,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.84469413,-67.48400915,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,786434,
8.89912E+13,V,928,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83173603,-67.49267543,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,955573,
8.89912E+13,V,932,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82749853,-67.48046082,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,787297,
8.89912E+13,V,935,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82425667,-67.47147655,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,896655,
8.89912E+13,V,937,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82358472,-67.47572872,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,913363,
8.89912E+13,V,939,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82477502,-67.4772791,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,891398,
8.89912E+13,V,941,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82405098,-67.47898465,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,921784,
8.89912E+13,V,944,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82446863,-67.48062049,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,890290,
8.89912E+13,V,949,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82411585,-67.48250892,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,750295,
8.89912E+13,V,952,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8256793,-67.48506599,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,875736,
8.89912E+13,V,953,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82709447,-67.48390796,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,906876,
8.89912E+13,V,965,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80305203,-67.44625169,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,858903,
8.89912E+13,V,969,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80411077,-67.44669822,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,995346,
8.89912E+13,V,976,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82013174,-67.4982902,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,949995,
8.89912E+13,V,977,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81897629,-67.49799958,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,792902,
8.89912E+13,V,991,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81432881,-67.51967592,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,829319,
8.89912E+13,V,996,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81492054,-67.51743431,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1033901,
8.89912E+13,V,999,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81785117,-67.51516908,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,971018,
8.89912E+13,V,1002,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82536975,-67.51148165,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,828493,
8.89912E+13,V,1004,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82553447,-67.50962412,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,939724,
8.89912E+13,V,1009,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8215715,-67.51205902,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,820639,
8.89912E+13,V,1019,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81559403,-67.53406605,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,828472,
8.89912E+13,V,1020,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81865683,-67.53787164,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,965796,
8.89912E+13,V,1022,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82401662,-67.54190077,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,962333,
8.89912E+13,V,1024,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83608998,-67.52362967,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,994688,
8.89912E+13,V,1026,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83415323,-67.50820988,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,793025,
8.89912E+13,V,1038,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82499899,-67.45975835,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,782942,
8.89912E+13,V,1042,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82331722,-67.49491019,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,891042,
8.89912E+13,V,1052,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82061784,-67.49967973,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,914681,
8.89912E+13,V,1054,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81808839,-67.49889844,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,932293,
8.89912E+13,V,1059,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81434978,-67.4944313,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,964900,
8.89912E+13,V,1060,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81255525,-67.49343751,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,903616,
8.89912E+13,V,1062,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81446525,-67.49773489,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,857901,
8.89912E+13,V,1076,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81046759,-67.48932536,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,961973,
8.89912E+13,V,1079,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8111491,-67.48575598,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,904571,
8.89912E+13,V,1087,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8110212,-67.47883768,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,870607,
8.89912E+13,V,1091,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81167569,-67.47731455,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,961479,
8.89912E+13,V,1100,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80468071,-67.44957684,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,796889,
8.89912E+13,V,1101,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80574738,-67.44994604,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,991780,
8.89912E+13,V,1108,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80624622,-67.45356003,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,862129,
8.89912E+13,V,1111,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81293981,-67.43307191,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,798407,
8.89912E+13,V,1127,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.79630358,-67.45949458,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,813025,
8.89912E+13,V,1133,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.801092,-67.45098848,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,821654,
8.89912E+13,V,1134,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80305648,-67.45121703,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1045731,
8.89912E+13,V,1137,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8026606,-67.45320903,1879,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,477741,
8.89912E+13,V,1146,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.79908779,-67.45114693,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1001211,
8.89912E+13,V,1151,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8038108,-67.45576287,2004,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,435402,
8.89912E+13,V,1156,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80667886,-67.45694435,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,763038,
8.89912E+13,V,1166,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80866916,-67.47990521,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,896622,
8.89912E+13,V,1170,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80900783,-67.4850807,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,835853,
8.89912E+13,V,1177,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81985182,-67.50232534,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,917545,
8.89912E+13,V,1183,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8238712,-67.50764813,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,952622,
8.89912E+13,V,1185,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82234608,-67.50936177,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,761629,
8.89912E+13,V,1202,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82227709,-67.50614653,3293,7/16/1931,8/31/1931,NULL,Grupo Chubut,Unassigned,Chubut,569507,
8.89912E+13,V,1211,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81358337,-67.51285079,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,937443,
8.89912E+13,V,1220,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82513047,-67.52146149,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1025254,
8.89912E+13,V,1221,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82887664,-67.52241761,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,823231,
8.89912E+13,V,1223,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83766313,-67.50622391,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,905693,
8.89912E+13,V,1233,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83749769,-67.51008988,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,1027604,
8.89912E+13,V,1242,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82706247,-67.48760235,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,844705,
8.89912E+13,V,1248,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82850905,-67.49017573,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,844278,
8.89912E+13,V,xp-6,Rio Mayo (RIM),YPF S.A.,-45.8735,-70.00617063,NULL,6/28/1985,09/08/1985,11/07/1985,Grupo Chubut,Unassigned,Chubut,839807,
8.89912E+13,V,x-4,Rio Mayo (RIM),YPF S.A.,-45.88871099,-69.92978795,8530,5/19/1987,6/19/1987,08/09/1987,Grupo Chubut,Unassigned,Chubut,1349583,
8.89912E+13,V,EN-629,Manantiales Behr (BEH),YPF S.A.,-45.71183395,-67.95225156,8759,01/07/2006,1/27/2006,2/18/2006,Grupo Chubut,Unassigned,Chubut,1188723,
8.89912E+13,V,a-703,Manantiales Behr (BEH),YPF S.A.,-45.57360942,-67.7759539,3772,05/06/2006,5/14/2006,5/31/2006,Grupo Chubut,Unassigned,Chubut,529192,
8.89912E+13,V,LB-65,Manantiales Behr (BEH),YPF S.A.,-45.65160615,-67.59375031,3937,1/31/2006,02/09/2006,2/27/2006,Grupo Chubut,Unassigned,Chubut,612668,
8.89912E+13,V,a-676,Manantiales Behr (BEH),YPF S.A.,-45.63872977,-67.8948201,7545,03/06/2006,3/28/2006,4/29/2006,Grupo Chubut,Unassigned,Chubut,943653,
8.89912E+13,V,SDS-612,Manantiales Behr (BEH),YPF S.A.,-45.70136886,-67.79345652,7874,04/10/2006,4/22/2006,5/14/2006,Grupo Chubut,Unassigned,Chubut,936677,
8.89912E+13,V,PCN-631,Manantiales Behr (BEH),YPF S.A.,-45.69002535,-68.01502517,8858,5/19/2006,06/06/2006,6/22/2006,Grupo Chubut,Unassigned,Chubut,1035813,
8.89912E+13,V,PCN-635,Manantiales Behr (BEH),YPF S.A.,-45.69184995,-68.01794594,8907,06/06/2006,6/22/2006,7/13/2006,Grupo Chubut,Unassigned,Chubut,1080988,
8.89913E+13,V,a-677,Manantiales Behr (BEH),YPF S.A.,-45.67334417,-67.97357415,9842,08/08/2006,09/03/2006,9/14/2006,Grupo Chubut,Unassigned,Chubut,1223802,
8.89913E+13,V,a-203,Restinga Ali (ALI),YPF S.A.,-45.69004623,-67.40347312,5587,3/20/2006,3/31/2006,4/16/2006,Grupo Chubut,Unassigned,Chubut,816338,
8.89913E+13,V,G-747,Escalante (SCA),YPF S.A.,-45.77023115,-67.86247214,8858,7/29/2006,8/17/2006,9/20/2006,Grupo Chubut,Unassigned,Chubut,1116995,
8.89913E+13,V,M-635,Manantiales Behr (BEH),YPF S.A.,-45.67969367,-67.7636038,6889,8/27/2006,9/17/2006,10/12/2006,Grupo Chubut,Unassigned,Chubut,880823,
8.89913E+13,V,LC-688,Manantiales Behr (BEH),YPF S.A.,-45.63874151,-68.03234487,4593,10/11/2006,10/21/2006,11/12/2006,Grupo Chubut,Unassigned,Chubut,703225,
8.89913E+13,V,ZC-2436,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81407402,-67.48149331,7063,8/31/2006,9/14/2006,10/01/2006,Grupo Chubut,Unassigned,Chubut,1125568,
8.89913E+13,UN,VH-1095,Valle Hermoso (VAHE),Pan American Energy,-45.78971,-68.52155,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1064447,
8.89913E+13,UN,VH-1099,Valle Hermoso (VAHE),Pan American Energy,-45.78968,-68.52635,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1044325,
8.89913E+13,V,2059,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80954178,-67.43328301,6309,9/25/1978,10/20/1978,11/05/1978,Grupo Chubut,Unassigned,Chubut,854056,
8.89913E+13,V,a-2420,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81599402,-67.57275908,9301,8/18/2004,9/17/2004,10/16/2004,Grupo Chubut,Unassigned,Chubut,1141320,
8.89913E+13,V,S-2467,El Tordillo (ELT),Tecpetrol,-45.89037618,-67.95527062,10442,10/27/2006,12/04/2006,1/18/2007,Mina El Carmen,Unassigned,Chubut,1557141,
8.89913E+13,V,S-2527,El Tordillo (ELT),Tecpetrol,-45.86895937,-67.89775701,8326,11/28/2006,12/14/2006,01/06/2007,Comodoro Rivadavia,Unassigned,Chubut,1160767,
8.89913E+13,V,S-2510,El Tordillo (ELT),Tecpetrol,-45.86530341,-67.91685998,8907,12/18/2006,01/07/2007,1/24/2007,Comodoro Rivadavia,Unassigned,Chubut,1448203,
8.89913E+13,UN,E-94,Diadema (DIA),Compaã‘ãas Asociadas Petroleras,-45.76222,-67.75271,3736,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,553316,
8.89913E+13,UN,VH-1091,Valle Hermoso (VAHE),Pan American Energy,-45.76285,-68.49975,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1076441,
8.89913E+13,UN,AG-867,Anticlinal Grande (ANGR),Pan American Energy,-45.77570352,-68.94929416,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1094632,
8.89913E+13,UN,VH-1151,Valle Hermoso (VAHE),Pan American Energy,-45.75236,-68.48052,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,884951,
8.89913E+13,UN,VH-1090,Valle Hermoso (VAHE),Pan American Energy,-45.77786,-68.50337,NULL,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1016661,
8.89913E+13,UN,O-991,Oriental (ORIE),Pan American Energy,-45.92772,-68.61004,7801,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1105030,
8.89913E+13,UN,Z-1053,Zorro (ZOR),Pan American Energy,-45.86794,-68.57369,7962,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,944802,
8.89913E+13,UN,VM-958,Valle Martin (VAMA),Pan American Energy,-45.87302,-68.63623,8211,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1229228,
8.89913E+13,V,a-521,Caã‘adon Perdido (CCC),YPF S.A.,-45.75259922,-67.63275422,9350,01/09/2007,1/29/2007,2/20/2007,Grupo Chubut,Unassigned,Chubut,1278299,
8.89913E+13,V,E-777,El Trebol (ETR),YPF S.A.,-45.80720651,-67.68688322,8864,10/28/2006,11/14/2006,12/30/2006,Grupo Chubut,Unassigned,Chubut,1178175,
8.89913E+13,V,Gbk-707,Manantiales Behr (BEH),YPF S.A.,-45.58251618,-67.7589386,3772,10/28/2006,11/06/2006,12/11/2006,Grupo Chubut,Unassigned,Chubut,555078,
8.89913E+13,UN,I-166,Diadema (DIA),Compaã‘ãas Asociadas Petroleras,-45.69354,-67.67478,3451,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,638004,
8.89913E+13,V,S-2546,El Tordillo (ELT),Tecpetrol,-45.87659908,-67.95860337,8267,1/23/2007,02/09/2007,3/20/2007,Comodoro Rivadavia,Unassigned,Chubut,1325634,
8.89913E+13,UN,MER-2001,KM. 20 (K20),Compaã‘ãas Asociadas Petroleras,-45.69363,-67.50591,2139,NULL,NULL,NULL,Glauconitico,Unassigned,Chubut,482103,
8.89913E+13,UN,TP-905,Tres Picos (TPIC),Pan American Energy,-45.87141,-68.60744,8697,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1177406,
8.89913E+13,UN,VH-1100,Valle Hermoso (VAHE),Pan American Energy,-45.80541,-68.56278,7237,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,886604,
8.89913E+13,UN,VH-1153,Valle Hermoso (VAHE),Pan American Energy,-45.73515,-68.55473,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,937313,
8.89913E+13,UN,E-98,Diadema (DIA),Compaã‘ãas Asociadas Petroleras,-45.76407,-67.75026,3982,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,635765,
8.89913E+13,UN,CG-956,Caã‘adon Grande (CGR),Pan American Energy,-45.79089548,-68.41158822,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1060903,
8.89913E+13,UN,VH-1116,Valle Hermoso (VAHE),Pan American Energy LLC,-45.7339502,-68.5855033,7.086,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1048740,
8.89913E+13,UN,VH-1134,Valle Hermoso (VAHE),Pan American Energy,-45.73466,-68.56273,7.053,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,875329,
8.89913E+13,UN,O-51,Diadema (DIA),Compaã‘ãas Asociadas Petroleras,-45.68334,-67.69494,4.14,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,588923,
8.89913E+13,V,ZC-2429,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82679832,-67.52491677,9.629,1/26/2007,2/22/2007,05/01/2007,Grupo Chubut,Unassigned,Chubut,1315085,
8.89913E+13,V,S-2541,El Tordillo (ELT),Tecpetrol,-45.86786807,-68.00191231,7.447,05/03/2007,5/19/2007,6/25/2007,Comodoro Rivadavia,Unassigned,Chubut,1041408,
8.89913E+13,UN,R-967,Resero (RES),Pan American Energy,-45.85822,-68.44187,7.739,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,907089,
8.89913E+13,V,S-2542,El Tordillo (ELT),Tecpetrol,-45.8676023,-68.00370578,7.303,5/21/2007,06/05/2007,7/13/2007,Comodoro Rivadavia,Unassigned,Chubut,1033322,
8.89913E+13,UN,O-1001,Oriental (ORIE),Pan American Energy,-45.92596439,-68.62929711,8.53,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1240813,
8.89913E+13,UN,CD-898,Cerro Dragon (CDR),Pan American Energy,-45.76699,-68.26825,7.477,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1110803,
8.89913E+13,UN,O-900,Oriental (ORIE),Pan American Energy,-45.93959,-68.69346,8.815,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1027101,
8.89913E+13,UN,O-1005,Oriental (ORIE),Pan American Energy,-45.92977,-68.61847,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,914604,
8.89913E+13,V,Gbk-720,Manantiales Behr (BEH),YPF S.A.,-45.57293648,-67.78395384,4.166,08/04/2007,8/13/2007,8/23/2007,Grupo Chubut,Unassigned,Chubut,542896,
8.89913E+13,V,S-2562,El Tordillo (ELT),Tecpetrol,-45.88287992,-67.95569353,6.158,8/19/2007,8/27/2007,09/06/2007,Comodoro Rivadavia,Unassigned,Chubut,1002288,
8.89913E+13,UN,2068,Pampa Del Castillo - La Guitarra (Z266),Enap Sipetrol Argentina,-45.800403,-68.068803,9.173,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1333803,
8.89913E+13,UN,OO-823,Oriental Oeste (ORIO),Pan American Energy,-45.92968,-68.73876,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1058102,
8.89913E+13,UN,CCo-2005,Caleta Cordova (CCO),Interenergy Argentina,-45.76730509,-67.50160978,6.843,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,901053,
